Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
onion-basic-oversized-tee,,,,,,,,,l,,,,,,,,,500.0,shopify,3,deny,manual,560.00,699.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/3_24.jpg?v=1755380314,3,Onion Basic Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
onion-basic-oversized-tee,,,,,,,,,xl,,,,,,,,,500.0,shopify,3,deny,manual,560.00,699.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
pay-now,Pay Now,<p>Pay Now</p>,Tactlifestyle ,Services > Business Services,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,18,deny,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/icons8-guarantee-100.png?v=1764141506,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,unlisted
peace-of-mind-oversized-tee,Peace of Mind Oversized Tee,"<p>The Peace of Mind oversized tee is all about laid-back comfort with a clean, minimal vibe. Crafted from premium cotton, this piece features a relaxed fit and a subtle chest print, making it easy to style for any occasion. Perfect for lounging, streetwear looks, or layering under jackets.<br><br></p>
<ul>
<li data-start=""653"" data-end=""676"">
<p data-start=""655"" data-end=""676"">Fabric: 100% Cotton</p>
</li>
<li data-start=""677"" data-end=""695"">
<p data-start=""679"" data-end=""695"">Fit: Oversized</p>
</li>
<li data-start=""696"" data-end=""719"">
<p data-start=""698"" data-end=""719"">Neckline: Crew Neck</p>
</li>
<li data-start=""720"" data-end=""743"">
<p data-start=""722"" data-end=""743"">Sleeve: Half Sleeve<br></p>
</li>
<li data-start=""777"" data-end=""820"">
<p data-start=""779"" data-end=""820"">Care: Machine wash cold, tumble dry low<br><br>Style it with cargo pants and chunky sneakers for a street look, or layer over a long-sleeve tee when the weather cools down.<br></p>
</li>
</ul>",TacT Lifestyle,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"",neon,true,Size,s,product.metafields.shopify.size,,,,,,,,0.0,shopify,5,deny,manual,960.00,1199.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/Copy_of_Z_M-2.jpg?v=1759155979,1,"",false,Peace of Mind Oversized Tee - TacT Lifestyle,"The Peace of Mind oversized tee is all about laid-back comfort with a clean, minimal vibe. Crafted from premium cotton, this piece features a relaxed  - TacT Lifestyle",,,adult,,,,,,,,,,,adults,,pink,cotton,crew,s; m; l; xl,short,male; unisex,,,,,,,kg,,,active
peace-of-mind-oversized-tee,,,,,,,,,m,,,,,,,,,0.0,shopify,5,deny,manual,960.00,1199.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/Copy_of_Z_M-4.jpg?v=1759155979,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
peace-of-mind-oversized-tee,,,,,,,,,l,,,,,,,,,0.0,shopify,5,deny,manual,960.00,1199.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/Copy_of_Z_M-3.jpg?v=1759155979,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
peace-of-mind-oversized-tee,,,,,,,,,xl,,,,,,,,,0.0,shopify,5,deny,manual,960.00,1199.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
pretty-annoying-cropped-graphic-tee,Pretty Annoying Oversized Cropped Tee,"<p>Say it without saying it — the Pretty Annoying cropped tee is your go-to for playful, carefree style. Featuring vibrant neon puff print on soft cotton, this cream crop top pairs comfort with attitude. Perfect for weekend plans, casual meet-ups, or just owning your mood.<br><br></p>
<ul>
<li data-start=""708"" data-end=""731"">
<p data-start=""710"" data-end=""731"">Fabric: 100% Cotton</p>
</li>
<li data-start=""732"" data-end=""760"">
<p data-start=""734"" data-end=""760"">Fit: Relaxed Cropped Fit</p>
</li>
<li data-start=""761"" data-end=""784"">
<p data-start=""763"" data-end=""784"">Neckline: Crew Neck</p>
</li>
<li data-start=""785"" data-end=""808"">
<p data-start=""787"" data-end=""808"">Sleeve: Half Sleeve</p>
</li>
<li data-start=""809"" data-end=""835"">
<p data-start=""811"" data-end=""835"">Print: Neon Puff Print</p>
</li>
<li data-start=""836"" data-end=""879"">
<p data-start=""838"" data-end=""879"">Care: Machine wash cold, tumble dry low<br><br><strong data-start=""881"" data-end=""896"">Styling Tip</strong><br data-start=""896"" data-end=""899"">Match it with baggy cargo pants and sneakers, or layer under an oversized shirt for a laid-back streetwear look.<br><br><br></p>
</li>
</ul>",TacT Lifestyle,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"",neon,true,Size,s,product.metafields.shopify.size,,,,,,,,500.0,shopify,4,deny,manual,640.00,799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/Pretty_annoying.jpg?v=1755528171,1,Person wearing a white t-shirt with 'PRETTY Annoying' text in pink and green.,false,Pretty Annoying Oversized Cropped Tee - TacT Lifestyle,"Playfully unapologetic. The Pretty Annoying cropped tee brings neon vibes, comfy cotton, and a statement you can wear anywhere.",,,,,,,,,,,,,,adults; teens,,white,cotton,,s; m; l; xl,short,female,,,,,,,kg,,,active
pretty-annoying-cropped-graphic-tee,,,,,,,,,m,,,,,,,,,500.0,shopify,5,deny,manual,640.00,799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/pretty_annoying_2.jpg?v=1755527674,2,Person wearing a white t-shirt with colorful text on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
pretty-annoying-cropped-graphic-tee,,,,,,,,,l,,,,,,,,,500.0,shopify,5,deny,manual,640.00,799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/p3.jpg?v=1755367046,3,Pretty Annoying Oversized Cropped Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
pretty-annoying-cropped-graphic-tee,,,,,,,,,xl,,,,,,,,,500.0,shopify,5,deny,manual,640.00,799.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
snow-white-oversized-tee,Cream Basic Oversized Tee,"<p>Soft, breathable, and perfect for effortless everyday style.</p>
<ul data-start=""220"" data-end=""367"">
<li data-start=""220"" data-end=""245"">
<p data-start=""222"" data-end=""245"">Material: 100% Cotton</p>
</li>
<li data-start=""246"" data-end=""273"">
<p data-start=""248"" data-end=""273"">Fit: Oversized, relaxed</p>
</li>
<li data-start=""274"" data-end=""297"">
<p data-start=""276"" data-end=""297"">Neckline: Crew neck</p>
</li>
<li data-start=""298"" data-end=""323"">
<p data-start=""300"" data-end=""323"">Sleeve: Short sleeves</p>
</li>
<li data-start=""324"" data-end=""367"">
<p data-start=""326"" data-end=""367"">Care: Machine wash cold, tumble dry low</p>
</li>
</ul>",TacT Lifestyle,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"",Basic,true,Size,s,product.metafields.shopify.size,,,,,,,,0.0,shopify,3,deny,manual,560.00,699.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/3_25.jpg?v=1755374117,1,Cream Basic Oversized Tee TacT Lifestyle,false,Cream Basic Oversized Tee - TacT Lifestyle,"Soft, breathable, and perfect for effortless everyday style. Material: 100% Cotton Fit: Oversized, relaxed Neckline: Crew neck Sleeve: Short sleeves  - TacT Lifestyle",,,adult,,,TRUE,,,,,,TRUE,,adults,,cream,cotton,crew,s; m; l; xl,short,male; female; unisex,,,central-perk-oversized-cropped-tee; embrace-yourself-oversized-cropped-tee; harley-quinn-hey-puddin-crop-tee; hot-red-basic-oversized-tee; kiss-pop-cropped-tee; lovestruck-angel-oversized-tee; neon-skull-pop-oversized-tee; olive-green-basic-oversized-tee,ahead,,,kg,,,active
snow-white-oversized-tee,,,,,,,,,m,,,,,,,,,0.0,shopify,3,deny,manual,560.00,699.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/3_26.jpg?v=1755374401,2,Cream Basic Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
snow-white-oversized-tee,,,,,,,,,l,,,,,,,,,0.0,shopify,3,deny,manual,560.00,699.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/3_27.jpg?v=1755374679,3,Cream Basic Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
snow-white-oversized-tee,,,,,,,,,xl,,,,,,,,,0.0,shopify,3,deny,manual,560.00,699.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
spider-gwen-cropped-tee,Spider-Gwen Regular Cropped Tee,"<p>Bring the Spider-Verse into your wardrobe with the Spider-Gwen cropped tee. Made from soft, breathable cotton, it features a vibrant front graphic inspired by Gwen Stacy’s iconic look. The relaxed cropped fit makes it perfect for casual days, comic events, or just repping your favorite hero in style.<br><br></p>
<ul data-start=""683"" data-end=""865"">
<li data-start=""683"" data-end=""706"">
<p data-start=""685"" data-end=""706"">Fabric: 100% Cotton</p>
</li>
<li data-start=""707"" data-end=""735"">
<p data-start=""709"" data-end=""735"">Fit: Relaxed Cropped Fit</p>
</li>
<li data-start=""736"" data-end=""759"">
<p data-start=""738"" data-end=""759"">Neckline: Crew Neck</p>
</li>
<li data-start=""760"" data-end=""783"">
<p data-start=""762"" data-end=""783"">Sleeve: Half Sleeve</p>
</li>
<li data-start=""784"" data-end=""821"">
<p data-start=""786"" data-end=""821"">Print: High-quality graphic print</p>
</li>
<li data-start=""822"" data-end=""865"">
<p data-start=""824"" data-end=""865"">Care: Machine wash cold, tumble dry low</p>
</li>
</ul>
<p data-start=""867"" data-end=""1006""><strong data-start=""867"" data-end=""882"">Styling Tip</strong><br data-start=""882"" data-end=""885"">Pair with high-waisted jeans and sneakers for an everyday look, or throw on a denim jacket to nail that Comic-Con vibe.</p>",TacT Lifestyle,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"",Comic,true,Size,s,product.metafields.shopify.size,,,,,,,,500.0,shopify,5,deny,manual,640.00,799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_5.jpg?v=1755368164,1,Spider-Gwen Regular Cropped Tee TacT Lifestyle,false,Spider-Gwen Regular Cropped Tee - TacT Lifestyle,"Show your Spidey style with the Spider-Gwen cropped tee. Soft cotton, streetwear fit, and comic-inspired edge for everyday wear.",,,,,,,,,,,,,,adults; teens,,white; beige,cotton,crew,s; m; l; xl,short,female,crop-top,,,,,,kg,,,active
spider-gwen-cropped-tee,,,,,,,,,m,,,,,,,,,500.0,shopify,5,deny,manual,640.00,799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/whitebackgroundraw_15.jpg?v=1755368442,2,Spider-Gwen Regular Cropped Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
spider-gwen-cropped-tee,,,,,,,,,l,,,,,,,,,500.0,shopify,5,deny,manual,640.00,799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_6.jpg?v=1755367878,3,Spider-Gwen Regular Cropped Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
spider-gwen-cropped-tee,,,,,,,,,xl,,,,,,,,,500.0,shopify,5,deny,manual,640.00,799.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
spidy-oversized-tshirt,Spidey Oversized Tee,"<p data-start=""291"" data-end=""761"">Turn heads from every angle with the <strong data-start=""328"" data-end=""360"">Spidey Oversized Tee</strong> — a vibrant crimson piece that celebrates the spirit of your favorite superhero. The front keeps it minimal with a clean look, while the back explodes with a striking Spider-Man mask graphic surrounded by hand-lettered comic-style words like <em data-start=""603"" data-end=""641"">Strength, Agility, Web, Spider Sense</em>. Crafted from premium cotton with a relaxed oversized fit, it’s the perfect mix of streetwear style and fandom pride.<br><br></p>
<ul>
<li data-start=""792"" data-end=""827"">
<p data-start=""794"" data-end=""827""><strong data-start=""794"" data-end=""805"">Fabric:</strong> 100% Premium Cotton</p>
</li>
<li data-start=""828"" data-end=""870"">
<p data-start=""830"" data-end=""870""><strong data-start=""830"" data-end=""838"">Fit:</strong> Oversized, relaxed silhouette</p>
</li>
<li data-start=""871"" data-end=""929"">
<p data-start=""873"" data-end=""929""><strong data-start=""873"" data-end=""890"">Front Design:</strong> Clean, minimal front for easy pairing</p>
</li>
<li data-start=""930"" data-end=""1008"">
<p data-start=""932"" data-end=""1008""><strong data-start=""932"" data-end=""948"">Back Design:</strong> Large Spider-Man mask graphic with comic-style typography</p>
</li>
<li data-start=""1009"" data-end=""1044"">
<p data-start=""1011"" data-end=""1044""><strong data-start=""1011"" data-end=""1024"">Neckline:</strong> Classic crew neck</p>
</li>
<li data-start=""1045"" data-end=""1094"">
<p data-start=""1047"" data-end=""1094""><strong data-start=""1047"" data-end=""1059"">Sleeves:</strong> Half sleeves for relaxed styling</p>
</li>
<li data-start=""1095"" data-end=""1169"">
<p data-start=""1097"" data-end=""1169""><strong data-start=""1097"" data-end=""1106"">Care:</strong> Machine wash cold, inside out; do not bleach; tumble dry low</p>
</li>
<li data-start=""1170"" data-end=""1297"">
<p data-start=""1172"" data-end=""1297""><strong data-start=""1172"" data-end=""1188"">Styling Tip:</strong> Wear with ripped jeans and sneakers for a casual hero look, or throw it over joggers for a laid-back vibe.<br><br></p>
<ul>
<li data-start=""1326"" data-end=""1358"">
<p data-start=""1328"" data-end=""1358"">Model height: 5’9"" </p>
</li>
<li data-start=""1359"" data-end=""1382"">
<p data-start=""1361"" data-end=""1382"">Wearing size: Medium</p>
</li>
<li data-start=""1383"" data-end=""1435"">
<p data-start=""1385"" data-end=""1435"">Oversized fit — size down for a more regular fit</p>
</li>
</ul>
</li>
</ul>",TacT Lifestyle,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"",Comic,true,Size,s,product.metafields.shopify.size,,,,,,,,300.0,shopify,3,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/Z_M-45.jpg?v=1758959317,1,Red t-shirt with a spider logo worn by a person,false,Spidy Oversized T-shirt | Tact Lifestyle,"Turn heads with the Spidy Oversized Tee! Embrace Spider-Man style in premium cotton. Vibrant design, comfy fit. Perfect for hero-like streetwear!",212.0,,adult,,,,,,,,,,'2,adults,,red,cotton,crew,s; m; l; xl,short,unisex; male,medium,,,,,,kg,,,active
spidy-oversized-tshirt,,,,,,,,,m,,,,,,,,,300.0,shopify,4,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/Z_M-46.jpg?v=1758959317,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
spidy-oversized-tshirt,,,,,,,,,l,,,,,,,,,300.0,shopify,4,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_9.jpg?v=1758959317,3,Spidy Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
spidy-oversized-tshirt,,,,,,,,,xl,,,,,,,,,300.0,shopify,5,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_11.jpg?v=1758959317,4,Spidy Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
spidy-oversized-tshirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_10.jpg?v=1758959317,5,Spidy Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spidy-oversized-tshirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/tact_2.jpg?v=1758959317,6,Red shirt with a silver spider logo on a black background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steel-blue-basic-oversized-tee,Cement Blue Basic Oversized Tee,"<p data-end=""178"" data-start=""89"">Soft, comfy, and perfect for casual everyday wear.</p>
<ul data-end=""350"" data-start=""203"">
<li data-end=""228"" data-start=""203"">
<p data-end=""228"" data-start=""205"">Material: 100% Cotton</p>
</li>
<li data-end=""256"" data-start=""229"">
<p data-end=""256"" data-start=""231"">Fit: Oversized, relaxed</p>
</li>
<li data-end=""280"" data-start=""257"">
<p data-end=""280"" data-start=""259"">Neckline: Crew neck</p>
</li>
<li data-end=""306"" data-start=""281"">
<p data-end=""306"" data-start=""283"">Sleeve: Short sleeves</p>
</li>
<li data-end=""350"" data-start=""307"">
<p data-end=""350"" data-start=""309"">Care: Machine wash cold, tumble dry low</p>
</li>
</ul>",TacT Lifestyle,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"",Basic,true,Size,s,product.metafields.shopify.size,,,,,,,,0.0,shopify,3,deny,manual,560.00,699.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/Sky_blue_oversized_Tee_Basic.jpg?v=1755372406,1,Cement Blue Basic Oversized Tee TacT Lifestyle,false,Cement Blue Basic Oversized Tee - TacT Lifestyle,"Soft, comfy, and perfect for casual everyday wear. Material: 100% Cotton Fit: Oversized, relaxed Neckline: Crew neck Sleeve: Short sleeves Care:  - TacT Lifestyle",,,adult,,,,,,,,,,,adults,,blue,cotton,crew,s; m; l; xl,,female; unisex; male,,,,,,,kg,,,active
steel-blue-basic-oversized-tee,,,,,,,,,m,,,,,,,,,0.0,shopify,3,deny,manual,560.00,699.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/3_18.jpg?v=1755372692,2,Cement Blue Basic Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
steel-blue-basic-oversized-tee,,,,,,,,,l,,,,,,,,,0.0,shopify,3,deny,manual,560.00,699.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/3_19.jpg?v=1755372979,3,Cement Blue Basic Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
steel-blue-basic-oversized-tee,,,,,,,,,xl,,,,,,,,,0.0,shopify,3,deny,manual,560.00,699.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
why-so-serious-oversized-tee,Why So Serious? Oversized Tee,"<p><span>Make a statement without saying a word. This oversized olive tee throws down serious Joker energy with bold artwork and gritty detail. It’s street, it’s comic culture, and it’s got just the right amount of chaos. Rock it for a day out, a gig, or whenever you’re feeling a little unpredictable.</span><br><br><span>Styling Tip:</span><br><span>Ripped jeans, sneakers, and a devil-may-care attitude — that’s all you need.</span><br><br><br><span>Product Details:</span><br><br><span>Color: Olive Green</span><br><span>Fit: Oversized</span><br><span>Neck: Crew</span><br><span>Fabric: 100% Premium Cotton</span><br><span>Print: High-quality front &amp; back graphic</span><br><span>Sleeves: Half</span><br><span>Care: Machine wash cold, avoid ironing over print</span><br><span>Unisex </span></p>",Tactlifestyle ,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"",Comic,true,Size,s,product.metafields.shopify.size,,,,,,,,0.0,shopify,5,deny,manual,1200.00,1499.00,true,true,159.0,g,1,g,"",https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_15.jpg?v=1755614491,1,Why So Serious? Oversized Tee Tactlifestyle,false,,"Comic culture by Tactlifestyle, Free Delivery. Hurry up, Show Now.",,,adult,,,,,,,,,,,adults,,green,cotton,crew,s; m; l; xl,short,unisex; male,,,,,,,kg,,,active
why-so-serious-oversized-tee,,,,,,,,,m,,,,,,,,,500.0,shopify,5,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_12.jpg?v=1755614498,2,Why So Serious? Oversized Tee Tactlifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
why-so-serious-oversized-tee,,,,,,,,,l,,,,,,,,,500.0,shopify,5,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_14.jpg?v=1755614502,3,Why So Serious? Oversized Tee Tactlifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
why-so-serious-oversized-tee,,,,,,,,,xl,,,,,,,,,500.0,shopify,5,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_13.jpg?v=1755614508,4,Why So Serious? Oversized Tee Tactlifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
wolverine-claw-oversized-tee,Wolverine Claw Oversized Tee,"<p>Snikt! The claws are out and so is your style. Our Wolverine Graphic Tee from the Comic Culture collection is here to slice through the boring fits. Made with super soft cotton and packed with mutant-level drip, this tee’s oversized fit and bold back print are ready to make you the main character—whether you’re chilling, flexing, or saving the world.<br><br></p>
<p>MODEL IS WEARING M SIZE. 5'10</p>
<ul>
<li data-start=""684"" data-end=""721"">
<p data-start=""686"" data-end=""721""><strong data-start=""686"" data-end=""699"">Material:</strong> 100% premium cotton</p>
</li>
<li data-start=""722"" data-end=""768"">
<p data-start=""724"" data-end=""768""><strong data-start=""724"" data-end=""732"">Fit:</strong> Oversized, relaxed streetwear fit</p>
</li>
<li data-start=""769"" data-end=""829"">
<p data-start=""771"" data-end=""829""><strong data-start=""771"" data-end=""781"">Color:</strong> Muted lavender with vibrant Wolverine graphic</p>
</li>
<li data-start=""830"" data-end=""864"">
<p data-start=""832"" data-end=""864""><strong data-start=""832"" data-end=""845"">Neckline:</strong> Ribbed crew neck</p>
</li>
<li data-start=""865"" data-end=""895"">
<p data-start=""867"" data-end=""895""><strong data-start=""867"" data-end=""879"">Sleeves:</strong> Short sleeves</p>
</li>
<li data-start=""896"" data-end=""952"">
<p data-start=""898"" data-end=""952""><strong data-start=""898"" data-end=""908"">Print:</strong> High-quality, fade-resistant back graphic</p>
</li>
<li data-start=""953"" data-end=""1015"">
<p data-start=""955"" data-end=""1015""><strong data-start=""955"" data-end=""964"">Care:</strong> Machine wash cold, do not bleach, tumble dry low</p>
</li>
<li data-start=""1016"" data-end=""1057"">
<p data-start=""1018"" data-end=""1057""><strong data-start=""1018"" data-end=""1038"">Sizes Available:</strong> S, M, L, XL</p>
</li>
<li data-start=""1058"" data-end=""1145"">
<p data-start=""1060"" data-end=""1145""><strong data-start=""1060"" data-end=""1074"">Style Tip:</strong> Pair with baggy jeans or cargos for that true comic-streetwear vibe.</p>
</li>
</ul>",TacT Lifestyle,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"",Comic,true,Size,s,product.metafields.shopify.size,,,,,,,,300.0,shopify,5,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/Wolverine_claw.jpg?v=1759149993,1,Light blue t-shirt with a white embroidered design on a dark background,false,Wolverine Claw Oversized Tee - TacT Lifestyle,"Unleash epic style with the Wolverine Claw Oversized Tee. Made from soft cotton, this tee boasts a bold graphic for a heroic, relaxed fit. ",,,adult,,,,,,,,,,,adults,,purple,cotton,crew,s; m; l; xl,short,male,,,,,,,kg,,,active
wolverine-claw-oversized-tee,,,,,,,,,m,,,,,,,,,300.0,shopify,5,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/Copy_of_Z_M-60.jpg?v=1759149993,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
wolverine-claw-oversized-tee,,,,,,,,,l,,,,,,,,,300.0,shopify,5,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_19.jpg?v=1759149993,3,Wolverine Claw Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
wolverine-claw-oversized-tee,,,,,,,,,xl,,,,,,,,,300.0,shopify,5,deny,manual,1200.00,1499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_16.jpg?v=1759149993,4,Wolverine Claw Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
wolverine-claw-oversized-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_17.jpg?v=1759149993,5,Wolverine Claw Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wolverine-claw-oversized-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/4248/0454/files/2_18.jpg?v=1759149993,6,Wolverine Claw Oversized Tee TacT Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
